Nasengaga Agnes nka mushiki wanjye,I adored Agnes as a sister
Uriya Me Master Copperfield,Uriah Me Master Copperfield
Njye ndumble derk kurubu,I m merely umble derk at present
Ndi umuntu utuje cyane ugenda,I am the umblest person going
Uriya Oya,Uriah Oh no
Kwifuza ai nt kuri njye,Ambition ai nt for me
Umuntu nkanjye byari byiza kutifuza,A person like myself had better not aspire
David Ngomba kujya hejuru no gupakira,David I must go upstairs and pack
Ndagiye ku mucyo wa mbere,I leave at first light
Hariho ikibazo kigusaba kwitondera,There is a matter that demands your attention
Wickfield Yego Uriya,Wickfield Yes Uriah
Birumvikana ko Uriya,Of course Uriah
Ibyo utekereza byose,Whatever you think best
Agnes Ntukiganyire wenyine,Agnes Do not concern yourself
T azita kuri Data,T will look after Father
David Nkuko wahoraga ubikora,David As you have always done
Amosozi aratemba mu maso,Tears fell from her eyes
"Umunsi umwe, ibintu byose byarahindutse",Then one day everything changed
Dora Ni mu Bufaransa,Dora It s in France
David Yego birumvikana,David Yes of course
Ndashaka kuvuga oya,I mean no
Umuvugizi Nari nujuje ibyateganijwe,Narrator I had fulfilled my destiny
Nari imbohe n'umucakara,I was a captive and a slave
Mfite byinshi byo kukubwira,I have so much to tell you
Er umeze ute?,Er how are you
Ntunyiteho,Take no notice of me
Uriya yigize ingenzi,Uriah has made himself indispensable
Agnes Ntugomba kubabaza Uriya,Agnes You must not offend Uriah
Noneho mbwira ibya Dora,Now tell me about this Dora
Wakundanye aho,You fell in love on the spot
David Ndamuramya rwose,David I utterly adore her
Bite se kuri Agnes?,What about you Agnes
Waba ufite abakunzi bambwira,Have you admirers to tell me about
Komeza Imana yanjye,Steerforth My God
Ntabwo wahinduye gato Daisy,You have nt changed a bit Daisy
Nishimiye cyane kukubona,I m overjoyed to see you
Uyu ni Miss Wickfield,This is Miss Wickfield
Steerforth Gusa izina ryishuri,Steerforth Merely a nickname from school
Ibyishimo Miss Wickfield,A pleasure Miss Wickfield
David Amahirwe,David What luck
Agnes Ntabwo nzi David,Agnes I do nt know David
David Kuruta abantu bose bamukikije,David Superior to everyone around her
David Ese arabizi?,David Does she know of these
Uriya Oya,Uriah Oh no
Injira,Come in come in
David Mumbabarire Uyu ni Mr.,David Sorry This is Mr
Peggotty Mukundwa darlin Davy,Peggotty Dearest darlin Davy
Iyaba nyoko yashoboraga kukubona nonaha,If only your mother could see you now
David Ninde munyamahirwe mugenzi wawe,David Who is the lucky fellow
Dan Ninde wundi uretse Ham,Dan Who else but Ham
Steerforth Nkwifurije Ibyishimo,Steerforth I wish you Joy
Unyibuke neza,Remember me at my best
Imana ikubabarire Steerforth,May God forgive you Steerforth
Nkunze gutekereza kubyerekeye kwandika,I ve often thought about writing
Betsey Igitekerezo cyiza,Betsey A fine idea
Tugomba buri gihe guhura n'ibisubizo byacu dushize amanga,We must always meet our reverses boldly
David Ibi bigomba kuba ibanga ryacu,David This must be our secret
Sinshobora kuvugana na Bwana,I can not speak to Mr
Spenlow kugeza ntangiye gukora amahirwe yanjye,Spenlow until I begin to make my fortune
Dora Gusezerana rwihishwa,Dora A secret engagement
Mbega urukundo Davy,How romantic Davy
Nsoma kandi ureke kutavuga rumwe,Kiss me and stop being so disagreeable
Abavuga Nashimishijwe cyane no gutegeka,Narrator I was thrilled to oblige
Urukundo ndahumye rwose,Love i truly blind
Micawber yakoraga nk'umwanditsi na Uriah Heep,Micawber employed as a clerk by Uriah Heep
David Urabona byinshi kuri Mr.,David Do you see much of Mr
Abavuga Nyuma yo kurya umukene Mr.,Narrator After dinner poor Mr
Wickfield mububabare Ntabwo,Wickfield in agony Never
Uriya Wigeze gusara Wickfield,Uriah Have you gone mad Wickfield
Wickfield Reba uwambabaje,Wickfield Look at my torturer
Uriya Witondere,Uriah Take care
Intege nke zanjye zarandangije,My weakness has ruined me
Agnes Data arakira,Agnes Father is recovering
Sinshobora kukubwira,I can not tell you
Wowe ca nt benshi ibyo bikururuka,You ca nt many that reptile
Agnes Ijoro ryiza David,Agnes Good night David
Nibaruwa nandikiye Dora,They were my letters to Dora
David Sir Nkunda Dora,David Sir I love Dora
Ugomba kumwibagirwa,You must forget her
Wandike ibitagenda neza,Spenlow what s wrong
Umuvugizi Kubintu byanjye biteye ubwoba Spenlow yaguye,Narrator To my horror Spenlow collapsed
Urupfu rwe rwajugunye ibintu byose mu rujijo,His death threw everything into confusion
Dan Ninde mugabo,Dan Who s the man
Ndashaka kumenya izina rye,I want to know his name
David Nibyiza,David It s all right
Ubu nzakwitaho,I shall take care of you now
Nta mpamvu yo gutinya,There s no need to be afraid
Dora Ariko ntacyo dufite,Dora But we have nothing
Igishoro kinini mubyukuri gusa,Capital oysters in fact only
Micawber Micawber yahinduwe cyane Mr.,Micawber Micawber is much changed Mr
Arakara cyane hamwe nabana be,He is severe with his children
Biragoye kubyihanganira,It is hard to bear
Ariko nyirasenge Betsey yampaye inama zumvikana,But Aunt Betsey gave me sound advice
Betsey na Agnes bamfashije kumwitaho,Betsey and Agnes helped me care for her
Dora Agnes arashyuha cyane kandi mwiza,Dora Agnes is so warm and kind
David Ibyo ni ubuswa,David What nonsense
Dora Nibyo,Dora Is it
Igihe cyo kuvuga cyarashize,Narrator Time passed
Nakiriye neza inshingano ye,I solemnly accepted her commission
David Nta kintu na kimwe gishobora gukorwa,David Is there nothing can be done
Ni akaga cyane,It s too dangerous
Imana igirire imbabazi ubugingo bwayo,God have mercy on his soul
Ikintu kimwerekeye cyari kimenyerewe gitangaje,Something about him was shockingly familiar
Ham Ndabizi,Ham I know
Umuvugizi Yinjiye muri surf itetse,Narrator He plunged into the boiling surf
Yarambuye ukuboko kwa Steerforth,He held out his hand to Steerforth
Peggotty Yaramugezeho,Peggotty He s reached him
David arabakurura,David Haul them in
Umugozi wagiye ucumbagira,The rope went limp
Dick nanjye kuza i Wickfield s,Dick and I to come to Wickfield s
Wickfield no kumwunamira kubushake bwe,Wickfield and bend him to his will
Ibihamya biri muri iki gitabo,The proof is in this book
Betsey Umutungo wanjye urihe,Betsey Where is my property
Wickfield wabishaka,Wickfield would you
Nahoraga nkwanga,I have always hated you
Abavuga Ibikurikira haje Dan Peggotty na Emily,Narrator Next came Dan Peggotty and Emily
David Urukundo rwe ruri kumwe nawe burigihe,David His love is with you always
Emily Kandi yohereje imbabazi,Emily And did he send forgiveness
Dawidi n'umutima we wose,David With all his heart
Numvise urunigi rw'iminyururu,I heard a clank of chains
Imirongo miremire y'imfungwa yarinjiye,A long line of prisoners boarded
Nari ikiremwa gito cyubucucu,I was such a silly little creature
Ntabwo nari nkwiriye kuba umugore,I was nt fit to be a wife
Davy Twishimiye Dora,Davy We have been happy Dora
Dora Byishimo Byinshi,Dora Very happy
Kandi nari kugutenguha,And I would have disappointed you
Ndashaka kuvugana na we wenyine,I want to speak to her alone
Byari intsinzi natangiye undi ako kanya,It was successfill I began another inmmediately
Nshobora kuba narakomeje kimwe iteka ryose,I might have gone on the same forever
David Ufite ibanga,David You have a secret
Reka mbisangire,Let me share it
Nyirasenge yarambwiye,My aunt told me
Reka nkubere inshuti n'umuvandimwe,Let me be your friend and brother
Dawidi nakoze iki,David what have I done
Sinshobora kubihishura,I can not reveal it
Nkurunziza Agnes nanjye twashyingiranywe twishimye,Narrator Agnes and I were happily wed
Peggotty Numukobwa,Peggotty It s a girl
Umukobwa mwiza,A beautiful little girl
Ese Heep ikunda Agnes?,Does Heep love Agnes
Ese Dawidi akunda Dora?,Does David love Dora
Ninde adakunda,Which ones does he dislike
Nigute yasobanura ubucuti,How would he define friendship
Jenny yagiye kwa nyirakuru na sogokuru,Jenny went to Grandma and Grandpa s apartment
Yahaye nyirakuru valentine nini itukura,She gave Grandma a big red valentine
Byaravuze ngo ndagukunda,It said I LOVE YOU
Ni imbuto y'urukundo,It s a loveapple seed
Nkunda cyane urubuga rwa WWF nubwo,I really like the WWF site though
Nahisemo gukurikiza urugwiro,I decided to adopt a friendly manner
Urakoze kubwinama ya onedollar umusore munini,Thanks for the onedollar tip big guy
Hanyuma nagiye kuri gahunda yanjye ya saa sita,Then I went to my noontime appointment
Nibikorwa byumwuga chef s mandoline,It s a professionalgrade chef s mandoline
Gukata imboga muburyo bwihariye,It slices vegetables in a special way
Byaba byiza usubije inyuma,You d better take it back
Ntabwo ari bibi,It ca nt be that bad
Ntabwo nemera ibyo numva,I ca nt believe what I m hearing
Kuki utategereza byibuze kugeza imyaka yizabukuru,Why not at least wait until retirement age
Ni ikintu gusa mu kirere,It s just something in the air
Mfite akazi gashya p,I have a new p job now
Ndategura igitaramo cyanjye cya mbere ukwezi gutaha,I curate my first show next month
Regis na Kathie Lee reba amanota yawe,Regis and Kathie Lee watch your ratings
Natsitaye mu biro bya David Hartwell,I stumbled into David Hartwell s office
Yayise Flip ya Negroponte,He called it the Negroponte Flip
Tropes zose ziri mukirere ubu,The tropes are all in the air now
Imitekerereze yabo yo mumutwe irakabije,Their mental circuits are overexposed
Ndi umunyamwuga aratangaza,I am a professional he announces
Urashobora kuvuga ko mfite PhD,You could say I have a PhD
Ndi umwaka wa gatatu gusa,I am only a third year apprentice
Ingingo Uburenganzira Abacuruzi Inc.,Article copyright Tradeswomen Inc
Ingingo Uburenganzira Abacuruzi Inc.,Article copyright Tradeswomen Inc
Mu mimerere ye ntiyashoboraga kuyiterura,In her condition she could barely lift it
Byari kubona byose ariko ntibishoboka guhamagara,It was getting all but impossible to dial
Ukuboko kw'ibumoso kwari kubi,The left hand was bad
Yahinduye nyina umubyimba,Turned her mother into a pisser
Hanyuma Barbara arahaguruka arapfa,Then Barbara ups and dies
Fata umubiri usanzwe,Take a normal human body
Ariko ntabwo umubiri wa puny wari uwe,But not the puny body that was hers
Inzu yari ikomeje gukomera,The house was still going strong
Byasaga neza,It did look good
Igisenge cyari gikeneye akazi,The roof needed work
Niba hari umwaka utaha huh,If there is a next year huh
Ibyiza bya terefone ishaje kuruta ikintu gishya,Better the old phone than something new
Kunywa gin urebe TV,Drink gin and watch TV
Nta muntu n'umwe ariko nta n'umwe wari wishimye,Nobody but nobody was happy
Ntukabyizere,Do nt believe it
Ai nt ntamuntu warokotse gupfa,Ai nt nobody escaped dying
Igisasu cyaturutse kera,A blast from the past
Uwo yari Bobby,That was pure Bobby
Nigute ushobora gutekereza,How can you even think
Ibyo birababaje umubyeyi ushyira hanze Richter waves,That sorry motherfucker is putting out Richter waves
Wabonye ta go abanyamahanga,You got ta go foreignmade
Biva he,Where does it get off
Umuntu agomba kubireba,Somebody ought to look into it
Icyo kintu wabonye kiranguruye,That thing you got is loud
Yugo,It s a fucking Yugo
Izo Nippers zirashobora kwihuta,Those Nippers can hustle
Babonye inzugi zo kuruhande cyangwa kurenza,They ve got sidebyside doors or overandunder
Ububiko bw'amagi mu muryango,Egg storage in the door
Bobby ati Bashoboye imbaraga za moteri,Bobby says They underpower the motors
Kuva ninjira mu muryango,Ever since I walked in the door
Ntacyo numva,I ca nt hear anything
Ntabwo ari byiza,Is nt it great
Umukara mwiza,Black sleek lookin
Byiza cyane huh,Pretty cool huh
Amafaranga make ya shoeshine,A little shoeshine money
Serivisi nkiyi yihuse kandi yubupfura,Such fast and courteous service
Ingano yuwo muzingo yamuteye ubwoba,The size of that roll made her paranoid
Bobby yagombaga kongera gucapa amafaranga,Bobby had to be printing money again
Ntazigera yiga,He would never learn
Byarababaje kubona Bobby akora ibi,It was sad to see Bobby do this
Ninjye wibanze,It s me the keed
Niki umuziki,What s that music
Ugomba kuba mubihe bimwe byihuta,You must be in some slowdown time zone
Ninde wabonye kwihangana gutya,Who s got that kind of patience
Ariko igihe kirarenze no muri gereza,But time gallops even in jail
Umwaka ni umunsi,A year is a day
Yanyoye itabi rwose,He really sucked on a cigarette
Mubyukuri nkunda kunywa itabi,Really liked to smoke
Ati Ntabwo nt biteye ubwoba,He said Is nt it scary
Byose wenyine mwijoro,All alone for the night
Kuki wihutiye?,Why did you rush off
Kuki wagiye?,Why did you leave
Ntushobora kwizera umuntu uwo ari we wese,You ca nt trust anybody anymore
Ndetse na kare johns igiye gushira,Even square johns are going to shit
Ahantu heza ha nyuma,The last good place
Kurambirana ariko guswera neza,Boring but fucking safe
Ndakeka ko uzahungabana,I would guess you would be messed up
Ntabwo ndagushinja,I do nt blame you
Yabivuyemo,She s out of it
Ntabwo azi ikintu,Does nt know a thing
Wongeye guhuma amaso amasezerano yose,You re blind to the whole deal
Ntukabivuge,Do nt say that
Ntabwo nanywa,I ca nt drink
Ntabwo ndya,I ca nt eat
Nkunda kujya kunywa itabi,I m like going to smoke
Ndi inyeshyamba,I m a rebel
Kunywa espressos ebyiri zibiri muri iri joro,Drank two double espressos tonight
Niteguye icyumba cyihutirwa,I m ready for the emergency room
Uratekereza ko navuguruwe kuri iki gicamunsi,You think I was revved up this afternoon
Umugabo I m ishyamba ubu,Man I m wild now
Gusa ndashaka kuniga bombi,I just want to strangle them both
Uzi icyo nshaka kuvuga,You know what I mean
Ndi serieux,I am serious she shouted
Wabonye ko ngomba gukina neza,You got it I have to play nice
Ndarwaye,I m sick of it
Guswera kundenganya gutya,Fucking violating me like that
Niyo mpamvu ari googoo,That s why she s googoo
Ai nt ntamuntu numwe wigeze akujyana mwijuru,Ai nt nobody ever take you to heaven
Ndumva ibyo uvuga,I hear what you re saying
Nuzuye urwango,I m so full of hate
Ariko nari mfite ibitekerezo,But I had presence of mind
Ntabwo nari umusinzi,I was nt that drunk
Ntekereza kuri iryo joro igihe cyose,I think about that night all the time
Ntabwo nibuka ikintu na kimwe kijyanye no kurakara,I do nt remember anything about getting pissed
Ujya ubona Enrique cyangwa Wayout Willie ukundi,You ever see Enrique or Wayout Willie anymore
Hey cm ku mwana,Hey cm on baby
Twagize ibihe byiza,We had good times
Ntiyari no ku ishusho,He was nt even in the picture
Bobby yakundaga kurya itabi,Bobby would practically eat a cigarette
Ibinini byubururu bya Robinsegg birukanwa na vino nyinshi,Robinsegg blue pills chased with more wine
Amapantaro ya stovepipe yera Ibirato bya siporo,Stovepipe pants white Converse sneakers
Ariko noneho yatekereje kuri Carl,But then she thought of Carl
Natekereje ko turi inshuti gusa,I thought we were just friends
Ese ibyo birumvikana?,Does that make any sense
Umugabo ugira uruhare mubintu bitimukanwa,A man involved in real estate
Nibyiza ayo mazi hejuru yikiraro,Well that s water over the bridge
Noneho mu buryo butunguranye,Then suddenly whoa
Ubundi bushake ni uguteka kuri Maizie,This other passion is cooking for Maizie
Baswera wenda bakora umunwa,They fuck maybe do some oral
Urumva urakaye,Are you feeling angry
Sohora hose,Get out a hose
Ibindi bitatu ni ibihe,What are the other three
Akora nko mu ijuru,She acts like she is in heaven
Basomye mu gusomana,Swept up in kisses
Wongeye gusenya amasezerano yose kuri njye,You re wrecking the whole deal for me
Iyi ni imbwa ebyiri mubushuhe,This is a couple of dogs in heat
Mpa umukino,Give me the match
Ese Carl yabonye abana,Has Carl got kids
Yabonye abana,He s got kids
Umuhungu wawe Carl ni abakozi basenyutse,Your boy Carl is a wrecking crew
Ntabwo ufite amakosa,You are not without blame
Imyaka itatu muri shitter,Three years in the shitter
Arimo kubikora buhoro buhoro,He s doing it incrementally
Aba he?,Where does he live
Ntabwo mbeshya,I m not lying
Steven Seagal Ntabwo ndi lyin,Steven Seagal I m not lyin
Aba he?,Where does he live
Iri joro ndamushakira,I ll get him tonight
Ubu numva meze neza,Now I feel better
Nkuko twaganiriye ejo,Like we talked yesterday
Yibasiwe n'umuhengeri,She was engulfed in a wave of desolation
Bobby yakomeje kuvuga,Bobby kept on talking
Buri gihe twabonye ibibazo,We always got troubles
